Set,Primary,Alignment,MEID,Artist,Rarity,Precise,NameEN,NameDU,NameSP,NameFN,NameFR,NameGR,NameIT,NameJP,ImageName,Text,Skill,MPs,Mind,Direct,General,Prowess,Body,Corruption,Home,Unique,Secondary,Race,RWMPs,Site,Path,Region,RPath,Playable,GoldRing,GreaterItem,MajorItem,MinorItem,Information,Palantiri,Scroll,Hoard,Gear,Non,Haven,Stage,Strikes,code,codeFR,codeGR,codeSP,codeJP,Specific,fullCode,gccgAlign,gccgSet,normalizedtitle,DCpath,dreamcard,released,erratum,ice_errata,RType_Short,RType_Long,png_path,Northern Waste,Eriador,Wilderland,Mirkwood,Greater Gondor,Gondor,Mordor,Sundering Seas,Great Central Plains,Sun-lands,Harnendor,Bellakar,Sirayn,Bay of Ormal,Uttersouth,Ardor,Dominion of the Seven
MEDS,Region,Neutral,-,OLD CARD,-,-,Drel,-,-,-,-,-,-,-,meds_drel.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Drel,Jungle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Drel (DS),-,(DS),drel,Dominion/Drel.jpg,1.0,0.0,0.0,-,[j],Jungle,meds_drel.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MEDS,Region,Neutral,-,OLD CARD,-,-,Elorna,-,-,-,-,-,-,-,meds_elorna.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Elorna,Wilderness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Elorna (DS),-,(DS),elorna,Dominion/Elorna.jpg,1.0,0.0,0.0,-,[w],Wilderness,meds_elorna.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MEDS,Region,Neutral,-,OLD CARD,-,-,Hyarn,-,-,-,-,-,-,-,meds_hyarn.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Hyarn,Border-land,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Hyarn (DS),-,(DS),hyarn,Dominion/Hyarn.jpg,1.0,0.0,0.0,-,[b],Border-land,meds_hyarn.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MEDS,Region,Neutral,-,OLD CARD,-,-,Hyarnustar Coast,-,-,-,-,-,-,-,meds_hyarnustarcoast.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Hyarnustar Coast,Coastal Sea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Hyarnustar Coast (DS),-,(DS),hyarnustar coast,Dominion/Hyarnustar Coast.jpg,1.0,0.0,0.0,-,[c],Coastal Sea,meds_hyarnustarcoast.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MEDS,Region,Neutral,-,OLD CARD,-,-,Kurryan Bay,-,-,-,-,-,-,-,meds_kurryanbay.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Kurryan Bay,Coastal Sea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Kurryan Bay (DS),-,(DS),kurryan bay,Dominion/Kurryan Bay.jpg,1.0,0.0,0.0,-,[c],Coastal Sea,meds_kurryanbay.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MEDS,Region,Neutral,-,OLD CARD,-,-,Mag,-,-,-,-,-,-,-,meds_mag.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Mag,Wilderness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Mag (DS),-,(DS),mag,Dominion/Mag.jpg,1.0,0.0,0.0,-,[w],Wilderness,meds_mag.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MEDS,Region,Neutral,-,OLD CARD,-,-,Methran Cape,-,-,-,-,-,-,-,meds_methrancape.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Methran Cape,Coastal Sea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Methran Cape (DS),-,(DS),methran cape,Dominion/Methran Cape.jpg,1.0,0.0,0.0,-,[c],Coastal Sea,meds_methrancape.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MEDS,Region,Neutral,-,OLD CARD,-,-,Miredor,-,-,-,-,-,-,-,meds_miredor.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Miredor,Free-domain,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Miredor (DS),-,(DS),miredor,Dominion/Miredor.jpg,1.0,0.0,0.0,-,[f],Free-domain,meds_miredor.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MEDS,Region,Neutral,-,OLD CARD,-,-,Pel,-,-,-,-,-,-,-,meds_pel.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Pel,Wilderness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Pel (DS),-,(DS),pel,Dominion/Pel.jpg,1.0,0.0,0.0,-,[w],Wilderness,meds_pel.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MEDS,Region,Neutral,-,OLD CARD,-,-,Pel Bight,-,-,-,-,-,-,-,meds_pelbight.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Pel Bight,Coastal Sea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Pel Bight (DS),-,(DS),pel bight,Dominion/Pel Bight.jpg,1.0,0.0,0.0,-,[c],Coastal Sea,meds_pelbight.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MEDS,Region,Neutral,-,OLD CARD,-,-,Yellow Mountains - Western Spur,-,-,-,-,-,-,-,meds_yellowmountainswesternspur.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yellow Mountains - Western Spur,Wilderness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Yellow Mountains - Western Spur (DS),-,(DS),yellow mountains - western spur,Dominion/Yellow MountainsWestern Spur.jpg,1.0,0.0,0.0,-,[w],Wilderness,meds_yellowmountainswesternspur.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MEDS,Resource,Dual,-,OLD CARD,-,-,Adena,-,-,-,-,-,-,-,meds_adena.jpg,"[MP: 2] Unique. Playable at Mispir if the influence check is greater than 8. Standard Modifications: Men (+1), all others (-2), Clans of the Drel (+2 if contolled by you), Clans of the Pel (+2 +2 if contolled by you)",Light Infantry,2,-,-,-,-,-,-,-,unique,Faction,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Adena (DS),-,(DS),adena,Dominion/Adena.jpg,1.0,0.0,0.0,-,[-],-,meds_adena.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Minion,-,OLD CARD,-,-,Ally of the Black Land,-,-,-,-,-,-,-,meds_allyoftheblackland.jpg,[MP: 3; SP:3] Playable if you have either Open Alliance in play or receive the mp from a Secret alliance in play. You are considered a minion player for all aspects of the game. You can win the game by taking The One Ring to Dol Guldur or Barad-dur. You cannot play any further hero resources or hero characters. Cannot be duplicated on a given player. You may search for this card if Cast from the Order was played on you.,-,3,-,-,-,-,-,-,-,-,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0,-,(DS),0,0,0,-,-,Ally of the Black Land (DS),-,(DS),ally of the black land,Dominion/Ally of the Black Land.jpg,1.0,0.0,0.0,-,[-],-,meds_allyoftheblackland.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,Armada of the Mornaturi,-,-,-,-,-,-,-,meds_armadaofthemornaturi.jpg,-,-,-,-,-,-,-,-,-,-,-,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Armada of the Mornaturi (DS),-,(DS),armada of the mornaturi,Dominion/Armada of the Mornaturi.jpg,1.0,0.0,0.0,-,[-],-,meds_armadaofthemornaturi.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Minion,TESTING,2020-May,-,-,Book of Malkora,-,-,-,-,-,-,-,meds_bookofmalkora.jpg,"Unique. Lost Knowledge. Only playable at Hall of Malkora. If its bearer is a sage, tap Book of Malkora during your organization phase to increase your hand size by 1 until your next untap phase",-,(2),-,-,-,-,-,3.0,-,unique,Special Item,Lost Knowledge,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Book of Malkora (DS),-,(DS),book of malkora,-,1.0,0.0,0.0,-,[-],-,meds_bookofmalkora.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,Chailla,-,-,-,-,-,-,-,meds_chailla.jpg,"[MP: 3] Unique. Playable at Emyn Din if the influence check is greater than 12.  Standard Modifications: any overt faction you have in play in the Dominions of the Seven (-3)  tap if you defeat a creature attack without an asterisk (*) keyed to the any region in the Uttersouth, to take a ranger resource or a card playable at any  hidden site in the Uttersouth from your discard pile or deck to your hand.",Light Infantry,3,-,-,-,-,-,-,-,unique,Faction,Wose,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Chailla (DS),-,(DS),chailla,Dominion/Chailla.jpg,1.0,0.0,0.0,-,[-],-,meds_chailla.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,Clans of the Drel,-,-,-,-,-,-,-,meds_clansofthedrel.jpg,"[MP: 1*] Playable at any Border-hold [B], Free-hold [F] or Shadow- hold [S] in Drel, Bay of Drel, and Miredor where no other faction is in play, if the influence check is greater than 8. Standard Modifications: Dwarves (+1), Elves (+2), overt characters (-4), Adena (+1), Clans of the Drel (+2 if controlled by a hero player, -2 if controlled by a minion player), Clans of the Pel (+2 if controlled by a hero player, -2 if controlled by a minion player), Sanar (-3), Sederi (-2). This faction is worth 1 mp for each copy of Clans of the Drel you have in active play. Cannot be duplicated on a given site.",Light Infantry,1*,-,-,-,-,-,-,-,-,Faction,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Clans of the Drel (DS),-,(DS),clans of the drel,Dominion/Clans of the Drel.jpg,1.0,0.0,0.0,-,[-],-,meds_clansofthedrel.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,Clans of the Pel,-,-,-,-,-,-,-,meds_clansofthepel.jpg,"[MP: 1*] Playable at any Border-hold [B], Free-hold [F] or Shadow- hold [S] in Mag or Pel, where no other faction is in play, if the influence check is greater than 8. Standard Modifications: Dwarves (+2), Elves (-1), overt characters (-4), Adena (+1), Clans of the Drel (+2 if controlled by a hero player, -2 if controlled by a minion player), Clans of the Pel (+2 if controlled by a hero player, -2 if controlled by a minion player), Magri (-3), Sederi (-2). This faction is worth 1 mp for each copy of Clans of the Pel you have in active play.  Cannot be duplicated on a given site.",Light Infantry,1*,-,-,-,-,-,-,-,-,Faction,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Clans of the Pel (DS),-,(DS),clans of the pel,Dominion/Clans of the Pel.jpg,1.0,0.0,0.0,-,[-],-,meds_clansofthepel.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Hero,-,OLD CARD,-,-,Cuind,-,-,-,-,-,-,-,meds_cuind.jpg,"[MP: 1] Unique. Playable at Valagalen if the influence check is greater than 8. Standard Modifications: Silvan (+2), Nando (+1), Sinda (-2), Noldo (-2) Khelno (-2)  tap this faction to let a resource targeting a wilderness [w] target a jungle [j] instead.",Heavy Infantry,1,-,-,-,-,-,-,-,unique,Faction,Elf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Cuind (DS),-,(DS),cuind,Dominion/Cuind.jpg,1.0,0.0,0.0,-,[-],-,meds_cuind.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Hero,-,OLD CARD,-,-,Dwarves of Blackflame,-,-,-,-,-,-,-,meds_dwarvesofblackflame.jpg,"[MP: 2] Unique. Playable at Baruzimabul, if the influence check is greater than 9. Standard Modifications: Dwarves (+1), Stiffbeard Dwarves (+1), Valdacli Lord (+3)  tap and discard a food item you control, to place a non-hoard, non-unique battle-gear item with any site Dunadan- or Man-hold where you have a faction in play, the item is considered stored at the site.",Heavy Infantry,2,-,-,-,-,-,-,-,unique,Faction,Dwarf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Dwarves of Blackflame (DS),-,(DS),dwarves of blackflame,Dominion/Dwarves of Blackflame.jpg,1.0,0.0,0.0,-,[-],-,meds_dwarvesofblackflame.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,Farijin - Gettaniyan,-,-,-,-,-,-,-,meds_farijin(gettaniyan).jpg,"[MP: 1] Unique. Playable at any non port site in Tulwang or Zajantak if you discard a treasure item from the company if the influence check is greater then 7.  tap cancel any non-unique creature attack keyed to Curinshiban, Tulwang or Zajantak keyed to the region by type or name.",Light Infantry,1,-,-,-,-,-,-,-,unique,Faction,Man,CHECK,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Farijin - Gettaniyan (DS),-,(DS),farijin - gettaniyan,Dominion/Farijin (Gettaniyan).jpg,1.0,0.0,0.0,-,[-],-,meds_farijin(gettaniyan).png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,TESTING,2020-April,-,-,Magri,-,-,-,-,-,-,-,meds_magri.jpg,"[MP: 1] Playable at any site in Mag or Tumag if the influence check is greater than 7. Standard Modifications: Dunedain (+1), Dwarves (-3), Elves (-2), Men (+1),       Cannot be duplicated on a given site",Light Infantry,1,-,-,-,-,-,-,-,-,Faction,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Magri (DS),-,(DS),magri,Dominion/Magri.jpg,1.0,0.0,0.0,-,[-],-,meds_magri.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,Men of Ciryatanire,-,-,-,-,-,-,-,meds_menofciryatanire.jpg,"[MP: 2(4)] Unique. Playable at Lond Anarion if the influence check is greater than 11. Standard Modifcations: Dunedain (+2), Army of the Southern Dragon in play (+2 if by an opponent; -4 if by you).   This faction is considered a Dunadan faction if opponent controls no copy of Black Numenoreans. This factions is worth 4 mp to a Black player.",Heavy Infantry,2(4),-,-,-,-,-,-,-,unique,Faction,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Men of Ciryatanire (DS),-,(DS),men of ciryatanire,Dominion/Men of Ciryatanire.jpg,1.0,0.0,0.0,-,[-],-,meds_menofciryatanire.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,Men of Miredor,-,-,-,-,-,-,-,meds_menofmiredor.jpg,"[MP: 3(5)] Unique. Playable at Ostelor if the influence check is greater than 11. Standard Modifications: Dunedain (+2), Elves (+2), Men (-2), an avatar (-3), any overt character (-5).   This faction is effected by Sentinels of Numenor and/or Alliance of Free Peoples as if it where a Man faction. This faction is worth 5 mp to non-hero player.",Heavy Infantry,3(5),-,-,-,-,-,-,-,unique,Faction,Dunadan Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Men of Miredor (DS),-,(DS),men of miredor,Dominion/Men of Miredor.jpg,1.0,0.0,0.0,-,[-],-,meds_menofmiredor.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Hero,-,OLD CARD,-,-,Men of Sulcoron,-,-,-,-,-,-,-,meds_menofsulcoron.jpg,"[MP: 1(*)] Unique. Playable at Tol Turgul if the influence check is greater than 9. Standard Modifications: Dunedain (+1)    tap make either Sons of Kings keyable to any region in the Dominions of the Seven, or to have any Free-hold [F] and Border-hold [B]  site in the Dominions of the Seven be effected by Beacons Alight. This faction is worth an additional mp (to a maximum of 3) for each character eliminated by Sons of Kings keyed to a region within the Dominions of the Seven.",Heavy Infantry,1(*),-,-,-,-,-,-,-,unique,Faction,Dunadan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Men of Sulcoron (DS),-,(DS),men of sulcoron,Dominion/Men of Sulcoron.jpg,1.0,0.0,0.0,-,[-],-,meds_menofsulcoron.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,Nandran,-,-,-,-,-,-,-,meds_nandran.jpg,"[MP: 1] Unique. Playable at any non-Haven site in Elorna or Hyarn if the influence check is greater than 6. Standard Modifcations: Dunedain (-2),  Sanar (-2), Dwarves of Mablad-dum (+2), any other faction in play at this site (-2).  tap cancel an attack keyed to Elorna or Hyarn (by name and type) or cancel an enviroment short-event played on a company moving through these to regions.",Light Infantry,1,-,-,-,-,-,-,-,unique,Faction,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Nandran (DS),-,(DS),nandran,Dominion/Nandran.jpg,1.0,0.0,0.0,-,[-],-,meds_nandran.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,Open Alliance,-,-,-,-,-,-,-,meds_openalliance.jpg,"[MP: (2); SP: 2] You may play a Valdacli lord at his home site (or in your starting company, you must start the game at his home site). If you have not yet revealed an avatar he may only come into play in the Dominions of the Seven (or its adjacent territories). You receive this card's  mp if you have a faction host of 5 or more factions under the control of the Valdacli lord at your avatar's Haven site [H].",-,-,-,-,-,-,-,-,-,-,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0,-,(DS),0,0,0,-,Valdacli,Open Alliance (DS),-,(DS),open alliance,Dominion/Open Alliance.jpg,1.0,0.0,0.0,-,[-],-,meds_openalliance.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,Princedom of Miredor,-,-,-,-,-,-,-,meds_princedomofmiredor.jpg,"[MP: (3); SP: 2] Place this card on a Valdacli as he enters play. If bearer controls another Valdacli under his DI, and you control a faction for each of their home sites, you may tap either to cancel an attack against their company within the Dominions of the Seven. You receive this card's mp if you have either 3 factions in play at battle-ground sites within the Uttersouth or if you besiege at least 3 sites where an opponent's faction(s) are present. Discard this card if a minion faction host enters any of your above mentioned sites. Cannot be duplicated on a given Valdacli or a given factions.",-,-,-,-,-,-,-,-,-,-,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0,-,(DS),0,0,0,-,Valdacli,Princedom of Miredor (DS),-,(DS),princedom of miredor,Dominion/Princedom of Miredor.jpg,1.0,0.0,0.0,-,[-],-,meds_princedomofmiredor.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,Sanar,-,-,-,-,-,-,-,meds_sanar.jpg,"[MP: 2] Unique. Playable at any Oasis site in Tulwang or Curinshiban if the influence check is greater than 8. Standard Modifcations: Etulians (-2), Farijin (-2), Nandran (-2)tap eliminate a prisoner from a company at the site where this faction is playable to take a Were-worm back to your hand from your discard pile.",Light Infantry,2,-,-,-,-,-,-,-,unique,Faction,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Sanar (DS),-,(DS),sanar,Dominion/Sanar.jpg,1.0,0.0,0.0,-,[-],-,meds_sanar.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,Secret Alliance,-,-,-,-,-,-,-,meds_secretalliance.jpg,"[MP: (2); SP: 1] Playable if you do not use more than 25 mind of agents in your deck. Place one Valdacli Lord (which is not in play as another player's avatar) (do not reveal him) face down with this card and a face down home site. He now acts as a dual agent. When the associated agent is revealed an avatar controlling the Valdacli Lord as a character must make a CP -3. You may tap your avatar (a manfestation of The Lidless Eye may always tap) if in the same territory as the agent to modify any roll by it by +2 (even during opponent's turn). You must make a CP -3 if associtated agent is eliminated. You receives this card's mp if this agents action discard or eliminate an opponent's character, faction or item.",-,-,-,-,-,-,-,-,-,-,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,(DS),0,0,0,-,Valdacli,Secret Alliance (DS),-,(DS),secret alliance,Dominion/Secret Alliance.jpg,1.0,0.0,0.0,-,[-],-,meds_secretalliance.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,Sederi,-,-,-,-,-,-,-,meds_sederi.jpg,"[MP: 1*] Playable at any site in Hyarn, Drel, Elorna or Pel if the influence check is greater than 8. Standard Modifications: Sederi (+2), any other man faction in play at their playable site (-3)  This faction is worth 1 mp for every copy of Sederi in play. Cannot be duplicated on a given site.",Light Infantry,1,-,-,-,-,-,-,-,-,Faction,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,Sederi (DS),-,(DS),sederi,Dominion/Sederi.jpg,1.0,0.0,0.0,-,[-],-,meds_sederi.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Minion,-,OLD CARD,-,-,The Black Dogs,-,-,-,-,-,-,-,meds_theblackdogs.jpg,"[MP: (1)] Playable at any tapped or untapped Dunadan or Man-hold in the Dominions of the Seven, if the influence check is greater than 7.  Standard Modifications: Those with the Black Hand (+2), any treasure item the company discards to influence this faction (+2).   tap key any one slayer creature to any site in the same or adjacent region, where you have this faction in play. If a character is eliminated by this slayer creature, play the character in your mp with this faction; you receive the characters kill points and this faction is now worth 1 mp.",Light Infantry,(1),-,-,-,-,-,-,-,-,Faction,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,The Black Dogs (DS),-,(DS),the black dogs,Dominion/The Black Dogs.jpg,1.0,0.0,0.0,-,[-],-,meds_theblackdogs.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,The Council of the Seven,-,-,-,-,-,-,-,meds_thecounciloftheseven.jpg,"Playable with your starting company if you start at a site in the Dominion of the Seven (your opponnent may take up to 3 Valdacli Lord characters from his sideboard and shuffle them into his deck.) Each Valdacli may tap during your end-of-turn phase to set aside a number of cards (from your sideboard) equal to its mind stat (minus opponent's free GI to a minimum of one), and place them onto your playdeck in any order you choose. If at least 4 Valdacli Lords tap simultaneously you must reveal all cards set aside to be allowed to switch up to 4 cards with 4 cards of the same type from your playdeck (shuffle deck). Discard this card if you ever control less Valdacli Lords than all opponent's combined.",-,-,-,-,-,-,-,-,-,-,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,Valdacli,The Council of the Seven (DS),-,(DS),the council of the seven,Dominion/The Council of the Seven.jpg,1.0,0.0,0.0,-,[-],-,meds_thecounciloftheseven.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Minion,-,OLD CARD,-,-,The Eyes of Malezar,-,-,-,-,-,-,-,meds_theeyesofmalezar.jpg,[MP: 2] Unique. Playable at     if the influence check is greater than 10.  Standard Modifications: ,Light Infantry,2,-,-,-,-,-,-,-,unique,Faction,Slayer,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,The Eyes of Malezar (DS),-,(DS),the eyes of malezar,Dominion/The Eyes of Malezar.jpg,1.0,0.0,0.0,-,[-],-,meds_theeyesofmalezar.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,The Monks of Ereg Eiren,-,-,-,-,-,-,-,meds_themonksoferegeiren.jpg,"[MP: 1(*)] Unique. Playable at Eregost if the influence check is greater than 10. Standard Modifications: Dwarves (-2), Dunedain (-2), Elves (-4), Ringrwraith (+3)  tap to either increase the hazard limit against an non-Black player opponent's company traveling in the Uttersouth by +1, or to bring any The Knifeless Ones creature from your discard pile to your deck.",Heavy Infantry,1(*),-,-,-,-,-,-,-,unique,Faction,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,The Monks of Ereg Eiren (DS),-,(DS),the monks of ereg eiren,Dominion/The Monks of Ereg Eiren.jpg,1.0,0.0,0.0,-,[-],-,meds_themonksoferegeiren.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Hero,-,OLD CARD,-,-,The Monks of Mor Tarain,-,-,-,-,-,-,-,meds_themonksofmortarain.jpg,"[MP: 1(3)*] Unique. Playable at any Dunadan or Man-hold in the Dominion of the Seven, if the influence check is greater than 12. Standard Modifications: For every defeated creature without an asterisk [*] in your mp (+1), if you discard Praise to Elbereth from your hand (+4)  As a creature costing 2 against the hazard limit playable from mp against a minion company moving within the Dominion of the Seven. Men. 3 strikes with 10 prowess (body 5) (+3 prowess against Ringwraiths, Spawn, Demon and Magic users). If not defeated return to the mp; if an opponent's character was eliminated by The Monks of Mor Tarain, they are now worth 3 mp.",Heavy Infantry,1(3)*,-,-,-,-,-,-,-,unique,Faction,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,The Monks of Mor Tarain (DS),-,(DS),the monks of mor tarain,Dominion/The Monks of Mor Tarain.jpg,1.0,0.0,0.0,-,[-],-,meds_themonksofmortarain.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDS,Resource,Dual,-,OLD CARD,-,-,The Society of Derei,-,-,-,-,-,-,-,meds_thesocietyofderei.jpg,"[MP: 1(3)] Unique. Playable at Arpel if the influence check is greater than 9. Standard Modifications: Dwarves (+1), Elves (-2) Men (+1).   This faction is worth 3 mp if placed under Profitable Trade or if Arpel is used as a site for a hazard host card for a prisoner.",Light Infantry,1(3),-,-,-,-,-,-,-,unique,Faction,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(DS),0,0,0,-,-,The Society of Derei (DS),-,(DS),the society of derei,Dominion/The Society of Derei.jpg,1.0,0.0,0.0,-,[-],-,meds_thesocietyofderei.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
